OSEBuildingID,BuildingType,PropertyName,Neighborhood,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,ENERGYSTARScore,SiteEnergyUse(kBtu),TotalGHGEmissions,SteamRatio,ElectricityRatio,NaturalGasRatio,SurfacePerBuilding,SurfacePerFloor,ParkingRatio,BuildingRatio,building_age
24560,NonResidential,Our Lady of the Lake School,Northeast,1.0,2,43645,0,43645,K-12 School,71.0,2053956.375,85.15,0.0,0.25262464496111803,0.7473756593296681,43645.0,21822.5,0.0,1.0,76
24563,NonResidential,Store #5216_8500 35Th Avenue Ne,Northeast,1.0,1,26853,0,26853,Retail,68.0,1399062.75,21.46,0.0,0.8186480556358177,0.18135212305523823,26853.0,26853.0,0.0,1.0,73
24587,NonResidential,Lander Station Business Park,Greater Duwamish,1.0,1,29394,0,29394,Warehouse,60.0,1486681.75,26.27,0.0,0.7681186642669152,0.23188150389281365,29394.0,29394.0,0.0,1.0,33
24589,NonResidential,A2A LLC,Greater Duwamish,1.0,2,20400,0,20400,Warehouse,69.0,438557.0,12.17,0.0,0.5496890940060243,0.4503109059939757,20400.0,10200.0,0.0,1.0,99
24591,NonResidential,2724 1st Avenue South,Greater Duwamish,1.0,1,20460,0,20460,Office,16.0,903541.875,6.3,0.0,1.000000138344446,0.0,20460.0,20460.0,0.0,1.0,99
24598,NonResidential,bnr corporation,Greater Duwamish,1.0,2,21870,0,21870,Warehouse,45.0,1074350.375,7.49,0.0,0.99999965095186,0.0,21870.0,10935.0,0.0,1.0,70
24600,NonResidential,Navos Psychiatric Hospital,Delridge,1.0,1,43615,0,43615,Medical Office,89.0,3133849.5,106.35,0.0,0.41560834366806704,0.584391815880118,43615.0,43615.0,0.0,1.0,55
24601,NonResidential,Navos Erlick Perez,Delridge,1.0,3,36879,0,36879,Office,26.0,1144267.5,7.98,0.0,0.9999995630392369,0.0,36879.0,12293.0,0.0,1.0,55
24603,NonResidential,20731-West Seattle / Delridge Way SW,Delridge,1.0,2,36600,0,36600,Warehouse,80.0,308400.4063,2.15,0.0,0.999998682556859,0.0,36600.0,18300.0,0.0,1.0,43
24629,NonResidential,Tri-North,Greater Duwamish,1.0,1,48890,0,48890,Warehouse,49.0,2100216.5,61.6,0.0,0.5153611544333644,0.4846386074959415,48890.0,48890.0,0.0,1.0,84
24630,NonResidential,UFCW21 Building,Greater Duwamish,1.0,3,43473,0,43473,Office,3.0,4416909.5,30.79,0.0,0.9999998867986768,0.0,43473.0,14491.0,0.0,1.0,25
24636,NonResidential,Westwood Village - Building E,Delridge,1.0,1,40265,0,40265,Retail,19.0,3740373.75,35.48,0.0,0.9455271682408743,0.054472631244404386,40265.0,40265.0,0.0,1.0,35
24640,NonResidential,Westwood Village - Building F,Delridge,1.0,1,26208,0,26208,Retail,79.0,1608884.25,37.61,0.0,0.6444012364469351,0.35559860816587646,26208.0,26208.0,0.0,1.0,20
24711,NonResidential,Fobes Building - 558,Downtown,1.0,5,32250,0,32250,Office,92.0,796042.375,11.44,0.0,0.8397530345039735,0.1602464944155768,32250.0,6450.0,0.0,1.0,115
24653,NonResidential,(ID24653) Greenwood Shopping Center,Northwest,1.0,1,51000,0,51000,Retail,95.0,1298039.875,14.17,0.0,0.9144719071130231,0.08552818918602173,51000.0,51000.0,0.0,1.0,72
24708,NonResidential,820,Greater Duwamish,1.0,2,20150,0,20150,Office,80.0,576174.125,4.02,0.0,0.9999997830516947,0.0,20150.0,10075.0,0.0,1.0,105
24712,NonResidential,Fobes Building - 562,Downtown,1.0,7,36000,0,36000,Office,40.0,1682454.875,11.73,0.0,1.0000000742961976,0.0,36000.0,5142.857142857143,0.0,1.0,116
24720,NonResidential,Guardian Security Systems,Greater Duwamish,1.0,1,22580,0,22580,Office,90.0,928584.875,9.65,0.0,0.925916438171578,0.07408369644185729,22580.0,22580.0,0.0,1.0,98
24725,NonResidential,Seattle Curtain Mfg Co,Central,1.0,1,20000,0,20000,Warehouse,18.0,743528.125,33.52,0.0,0.17385219960576476,0.8261476322768557,20000.0,20000.0,0.0,1.0,99
24781,NonResidential,Grainger Branch 756,Greater Duwamish,1.0,1,37247,0,37247,Retail,69.0,1748644.5,58.36,0.0,0.42775875828391646,0.5722409557803201,37247.0,37247.0,0.0,1.0,61
24803,NonResidential,"JG Crown Hill, LLC",Ballard,1.0,1,25384,0,25384,Retail,11.0,3027867.5,77.23,0.0,0.5982784913804848,0.40172134348679395,25384.0,25384.0,0.0,1.0,32
24822,NonResidential,1943 First Avenue,Greater Duwamish,1.0,3,49052,0,49052,Office,96.0,1441445.625,10.05,0.0,0.9999995664075084,0.0,49052.0,16350.666666666666,0.0,1.0,115
24823,NonResidential,Millwork Supply,Greater Duwamish,1.0,2,52110,0,52110,Warehouse,34.0,586589.1875,25.15,0.0,0.22183156930419895,0.7781681110513139,52110.0,26055.0,0.0,1.0,125
24840,NonResidential,KR Trigger Building,Greater Duwamish,1.0,1,26310,0,26310,Office,96.0,771512.6875,14.99,0.0,0.7298596758332636,0.2701407292151628,26310.0,26310.0,0.0,1.0,102
24862,NonResidential,Our Lady of Guadalupe School,Delridge,1.0,3,29874,0,29874,K-12 School,95.0,1274049.75,54.27,0.0,0.2278082154955095,0.772191980729167,29874.0,9958.0,0.0,1.0,63
24868,NonResidential,Magnolia,Magnolia / Queen Anne,1.0,1,20140,0,20140,Worship Facility,35.0,992794.6875,47.08,0.0,0.12327825837605522,0.8767220563919466,20140.0,20140.0,0.0,1.0,60
24886,NonResidential,RCC,Central,1.0,2,39953,0,39953,Office,93.0,1508561.875,28.05,0.0,0.748095930768501,0.2519041520918723,39953.0,19976.5,0.0,1.0,54
24893,NonResidential,Promenade North 1,Central,1.0,2,21200,0,21200,Retail,15.0,1676426.5,11.69,0.0,0.9999997017465424,0.0,21200.0,10600.0,0.0,1.0,27
24895,NonResidential,Promenade South 1,Central,1.0,1,30630,0,30630,Supermarket/Grocery Store,27.0,6058494.0,42.24,0.0,0.9999998349424791,0.0,30630.0,30630.0,0.0,1.0,45
24896,NonResidential,Promenade South 2,Central,1.0,2,23421,0,23421,Retail,25.0,1896626.375,13.22,0.0,0.9999998022805098,0.0,23421.0,11710.5,0.0,1.0,45
24909,NonResidential,Ballard First Lutheran Church,Ballard,1.0,2,24120,0,24120,Worship Facility,66.0,893053.1875,31.54,0.0,0.3855335883899972,0.6144662016561023,24120.0,12060.0,0.0,1.0,97
24911,NonResidential,Trinity United Methodist Church,Ballard,1.0,3,35736,0,35736,Worship Facility,88.0,1148202.25,51.15,0.0,0.1855909967081148,0.8144087855602095,35736.0,11912.0,0.0,1.0,96
24943,NonResidential,24943-60S-E,Greater Duwamish,1.0,1,51050,0,51050,Warehouse,10.0,1206165.75,27.75,0.0,0.6525255753614294,0.3474746319069332,51050.0,51050.0,0.0,1.0,84
24948,NonResidential,(ID24948) BARGREEN-ELLINGSON,Greater Duwamish,1.0,2,21900,0,21900,Retail,40.0,1302192.875,42.66,0.0,0.44097691749388507,0.5590231784980393,21900.0,10950.0,0.0,1.0,71
24955,NonResidential,3420/3430 E. Marginal Way Whse,Greater Duwamish,1.0,1,16300,0,16300,Warehouse,100.0,150167.7969,1.6,0.0,0.9201639955603558,0.07983735692669006,16300.0,16300.0,0.0,1.0,73
24958,NonResidential,3401 Colorado Ave S. Whse,Greater Duwamish,1.0,1,33462,0,33462,Warehouse,1.0,1386445.375,9.67,0.0,0.9999997295241437,0.0,33462.0,33462.0,0.0,1.0,61
25000,NonResidential,KLC GROUP LLC,Downtown,1.0,1,23903,0,23903,Warehouse,65.0,415364.5938,14.37,0.0,0.40145212781494427,0.5985488501210813,23903.0,23903.0,0.0,1.0,95
25069,Campus,O'Dea High School,East,1.0,4,46100,0,46100,K-12 School,75.0,2177064.75,78.19,0.2518504272782883,0.5041342936630617,0.24401525035027094,46100.0,11525.0,0.0,1.0,102
25115,NonResidential,Bethel Presbyterian Church,Northwest,1.0,2,21936,0,21936,Worship Facility,96.0,608755.375,28.78,0.0,0.1265040164943102,0.8734970101906697,21936.0,10968.0,0.0,1.0,74
25148,NonResidential,EJ and J Pacific,Southeast,1.0,2,23250,0,23250,Office,55.0,904236.0,6.3,0.0,1.0,0.0,23250.0,11625.0,0.0,1.0,58
25163,NonResidential,McKinstry SEA - 4800 Denver Warehouse,Greater Duwamish,1.0,1,30000,0,30000,Warehouse,32.0,2794837.0,120.72,0.0,0.2149513549448501,0.7850486450551499,30000.0,30000.0,0.0,1.0,65
25268,NonResidential,(ID25268) LANDMARK BUILDING,North,1.0,4,23022,0,23022,Office,78.0,1027230.875,14.64,0.0,0.8423072369198404,0.15769288476653312,23022.0,5755.5,0.0,1.0,45
25276,NonResidential,Pedersens Rentals,Greater Duwamish,1.0,1,31569,0,31569,Warehouse,12.0,3064039.5,125.59,0.0,0.2627224616392837,0.7372773751774414,31569.0,31569.0,0.0,1.0,63
25277,NonResidential,Pedersen Party Rentals,Greater Duwamish,1.0,1,22509,0,22509,Warehouse,57.0,177812.7969,1.24,0.0,1.0000011422125041,0.0,22509.0,22509.0,0.0,1.0,69
25278,NonResidential,(ID25278) 4400 BUILDING,Greater Duwamish,1.0,1,39984,0,39984,Warehouse,75.0,1073156.375,36.82,0.0,0.4074914059006545,0.5925082446628526,39984.0,39984.0,0.0,1.0,69
25325,NonResidential,All Pilgrims Christian Church,East,1.0,1,26440,0,26440,Worship Facility,91.0,719905.1875,27.93,0.0,0.31028391499123625,0.6897158245577999,26440.0,26440.0,0.0,1.0,119
25371,NonResidential,Epiphany School,Central,4.0,2,28500,0,28500,K-12 School,92.0,1162561.125,28.64,0.0,0.6171778709700103,0.38282202150876155,7125.0,14250.0,0.0,1.0,16
25462,NonResidential,1848 Building,Lake Union,1.0,3,23355,0,23355,Office,77.0,840549.375,5.86,0.0,0.99999955386321,0.0,23355.0,7785.0,0.0,1.0,76
25464,NonResidential,Waterworks Offices + Marina,Magnolia / Queen Anne,1.0,4,30840,0,30840,Office,30.0,3542708.5,101.21,0.0,0.5318794927666219,0.4681203660984244,30840.0,7710.0,0.0,1.0,60
25513,NonResidential,St. Therese Parish,Central,1.0,1,21850,0,21850,Worship Facility,100.0,317794.4063,13.09,0.0,0.2582046706087665,0.7417940508917007,21850.0,21850.0,0.0,1.0,125
25540,NonResidential,Pioneer Square Hotel,Downtown,1.0,4,45500,0,45500,Hotel,77.0,2799595.0,122.0,0.33616994154511637,0.38203847342204855,0.28179147340954674,45500.0,11375.0,0.0,1.0,111
25567,NonResidential,1109 N NORTHLAKE WAY,Lake Union,1.0,1,23050,0,23050,Warehouse,27.0,466672.6875,3.25,0.0,1.0000006696342176,0.0,23050.0,23050.0,0.0,1.0,87
25568,NonResidential,Talon Northlake LLC,Lake Union,1.0,4,48350,0,48350,Office,45.0,3168131.0,22.09,0.0,1.0,0.0,48350.0,12087.5,0.0,1.0,17
25572,NonResidential,PETCO,Northeast,1.0,1,46059,0,46059,Retail,82.0,1582655.875,20.66,0.0,0.8682076891794307,0.13179238980173122,46059.0,46059.0,0.0,1.0,95
25635,NonResidential,Seattle Healing Arts,Northeast,1.0,2,23595,0,23595,Medical Office,72.0,817409.625,6.53,0.0,0.9779686653432788,0.022031793423034383,23595.0,11797.5,0.0,1.0,55
25657,NonResidential,Herman Blumenthal Building,Downtown,1.0,3,28142,0,28142,Office,96.0,847097.8125,34.08,0.40209712358335237,0.48884673515787175,0.1090558830831593,28142.0,9380.666666666666,0.0,1.0,125
25659,NonResidential,Union Trust Building,Downtown,1.0,4,39030,0,39030,Office,99.0,713326.875,13.69,0.0,0.7350655335956605,0.2649346416395709,39030.0,9757.5,0.0,1.0,123
25661,NonResidential,Buttnick City Loan,Downtown,1.0,3,47215,0,47215,Office,58.0,2092696.0,63.81,0.0,0.7634051959768643,0.4739403143122556,47215.0,15738.333333333334,0.0,1.0,116
25671,NonResidential,Capital Hill,East,1.0,2,36940,0,36940,Retail,100.0,336745.4063,2.35,0.0,0.9999987934505048,0.0,36940.0,18470.0,0.0,1.0,109
25673,NonResidential,The Ford Building,East,1.0,1,30240,0,30240,Retail,78.0,1264626.875,18.19,0.0,0.8392688950248666,0.1607312038185176,30240.0,30240.0,0.0,1.0,105
25713,NonResidential,International Building,Downtown,1.0,3,35202,0,35202,Office,2.0,3605755.5,25.14,0.0,0.9999998613328053,0.0,35202.0,11734.0,0.0,1.0,46
25737,NonResidential,FAERLAND TERRACE,East,1.0,6,95117,26082,69035,Senior Care Community,1.0,7202141.5,183.79,0.0,0.5980169925847749,0.40198293799142937,69035.0,11505.833333333334,0.27420965757961246,0.7257903424203875,56
25743,NonResidential,(ID25743) FIRST COVENANT CHURCH,East,1.0,2,24600,0,24600,Worship Facility,69.0,331059.5,5.66,0.0,0.7802585335868628,0.21974297671566592,24600.0,12300.0,0.0,1.0,115
25772,NonResidential,Park West Skilled Nursing,Southwest,1.0,3,54863,0,54863,Hospital (General Medical & Surgical),100.0,2037720.625,14.21,0.0,0.9999996932847456,0.0,54863.0,18287.666666666668,0.0,1.0,64
25847,NonResidential,Pine Building,East,1.0,3,27544,0,27544,Office,94.0,1031667.5,17.41,0.0,0.785248154080651,0.21475233057162313,27544.0,9181.333333333334,0.0,1.0,108
25935,NonResidential,Philadelphia church,Ballard,1.0,2,21562,0,21562,Worship Facility,20.0,866806.0,37.28,0.0,0.2189532605911819,0.7810467394088181,21562.0,10781.0,0.0,1.0,69
26002,NonResidential,IGLESIA NI CRISTO,Southeast,1.0,1,24200,0,24200,Worship Facility,73.0,826488.6875,22.38,0.0,0.5642363979724768,0.4357639801331219,24200.0,24200.0,0.0,1.0,57
26098,NonResidential,Christ the King Middle School,Northwest,1.0,2,23222,0,23222,K-12 School,62.0,1219863.125,55.06,0.0,0.17277594156311593,0.8272239559663712,23222.0,11611.0,0.0,1.0,87
26125,NonResidential,Northwest School,East,1.0,3,60000,0,60000,K-12 School,52.0,3625407.5,121.63,0.0,0.4239556518818919,0.5760442102025772,60000.0,20000.0,0.0,1.0,121
26139,NonResidential,Salal Credit Union,Magnolia / Queen Anne,1.0,3,30408,0,30408,Financial Services,61.0,1440554.25,10.04,0.0,0.9999998264556854,0.0,30408.0,10136.0,0.0,1.0,45
26146,NonResidential,McHugh,Magnolia / Queen Anne,1.0,3,30109,0,30109,Office,89.0,1465795.75,34.03,0.0,0.6478631146256223,0.3521370559302004,30109.0,10036.333333333334,0.0,1.0,105
26154,NonResidential,Queen Anne Evangelical Lutheran Church,Magnolia / Queen Anne,1.0,2,25481,0,25481,Office,92.0,917100.3125,38.59,0.0,0.2391134284996768,0.7608862307524292,25481.0,12740.5,0.0,1.0,65
26183,NonResidential,Supply Laundry Building,Lake Union,1.0,2,27788,0,27788,Office,73.0,2119806.25,35.99,0.0,0.7830734530573255,0.216926429007368,27788.0,13894.0,0.0,1.0,113
26218,NonResidential,Comfort Inn and Suites,Northwest,1.0,4,41704,8584,33120,Hotel,73.0,1943899.25,58.52,0.0,0.49858139510059485,0.5014184762919168,33120.0,8280.0,0.20583157490888165,0.7941684250911184,35
26235,NonResidential,101 S. Dakota,Greater Duwamish,1.0,2,22324,0,22324,Warehouse,53.0,588856.125,22.33,0.0,0.32927907474852197,0.6707207129755167,22324.0,11162.0,0.0,1.0,84
26254,NonResidential,1605 Boylston,East,1.0,3,27600,0,27600,Office,84.0,1072151.375,12.57,0.0,0.8970179234252252,0.10298172681073137,27600.0,9200.0,0.0,1.0,103
26289,NonResidential,Columbia Lutheran Home,Northwest,1.0,2,55974,0,55974,Senior Care Community,98.0,6135173.0,203.21,0.0,0.43320750694397697,0.5667924930560231,55974.0,27987.0,0.0,1.0,64
26324,NonResidential,Saint Anne Nursing and Rehab Center,North,1.0,1,22583,0,22583,Senior Care Community,95.0,1981360.0,70.92,0.0,0.3753512738724916,0.6246487261275083,22583.0,22583.0,0.0,1.0,71
26331,NonResidential,Solid Ground,Lake Union,1.0,3,31686,7358,24328,Office,35.0,2305643.5,16.07,0.0,0.9999997831408021,0.0,24328.0,8109.333333333333,0.23221612068421385,0.7677838793157862,28
26348,NonResidential,Lake Union Place,Lake Union,1.0,3,26694,6034,20660,Office,92.0,720170.6875,5.02,0.0,1.000000433924909,0.0,20660.0,6886.666666666667,0.22604330561174796,0.773956694388252,44
26359,NonResidential,Hansen Bros.,Northwest,1.0,1,29400,0,29400,Warehouse,69.0,227509.5,1.59,0.0,0.9999978022895747,0.0,29400.0,29400.0,0.0,1.0,53
26379,NonResidential,Georgetown Inn,Greater Duwamish,1.0,3,22452,0,22452,Hotel,85.0,1244150.0,41.88,0.0,0.42148052887513565,0.5785194711248643,22452.0,7484.0,0.0,1.0,33
26392,NonResidential,192741-University,Northeast,1.0,2,25767,0,25767,Financial Services,22.0,1581352.75,11.02,0.0,0.9999995257225183,0.0,25767.0,12883.5,0.0,1.0,113
26393,NonResidential,4518 University,Northeast,1.0,4,33910,0,33910,Retail,75.0,1822834.25,38.21,0.0,0.6967852397989559,0.3032146230519862,33910.0,8477.5,0.0,1.0,72
26460,NonResidential,Mariner Square LLC,Lake Union,1.0,2,78716,0,78716,Warehouse,38.0,4103800.75,48.13,0.0,0.89692609954321,0.10307371769937905,78716.0,39358.0,0.0,1.0,46
26465,NonResidential,St. Benedict School,Lake Union,1.0,2,33300,0,33300,K-12 School,92.0,1594733.625,69.2,0.0,0.21063517739522172,0.7893650577537675,33300.0,16650.0,0.0,1.0,115
26528,NonResidential,4701 University Way Bldg,Northeast,1.0,1,27966,7004,20962,Office,58.0,1100499.75,7.67,0.0,1.00000022716952,0.0,20962.0,20962.0,0.25044697132231997,0.74955302867768,68
26529,NonResidential,Safeway 3091 - Brooklyn Ave,Northeast,1.0,1,26226,0,26226,Supermarket/Grocery Store,37.0,7588060.5,156.18,0.0,0.704985153979729,0.2950147801272802,26226.0,26226.0,0.0,1.0,75
26535,NonResidential,2967-University District,Northeast,1.0,2,34948,15755,19193,Financial Services,17.0,1159807.125,8.09,0.0,0.9999998922234591,0.0,19193.0,9596.5,0.4508126359162184,0.5491873640837817,49
26596,NonResidential,W0164 Washington Building,Downtown,1.0,1,20880,0,20880,Office,94.0,683274.0,4.76,0.0,1.0,0.0,20880.0,20880.0,0.0,1.0,125
26611,NonResidential,Rainier Beach Medical & Dental Clinic,Southeast,1.0,2,25880,0,25880,Medical Office,8.0,1941728.75,19.81,0.0,0.9300063152487185,0.06999329849753731,25880.0,12940.0,0.0,1.0,15
26670,NonResidential,Calvary Christian Assembly,Northeast,1.0,3,46485,0,46485,Worship Facility,83.0,1544995.75,47.03,0.0,0.49138775948089175,0.5086117550808796,46485.0,15495.0,0.0,1.0,75
26681,NonResidential,(ID#26681) RAVENNA OFFICE BLDG,Northwest,1.0,4,56896,0,56896,Office,96.0,1402048.5,28.46,0.0,0.7111900907850192,0.28880955259393665,56896.0,14224.0,0.0,1.0,60
26695,NonResidential,Church in Seattle,Northwest,1.0,2,27500,0,27500,Worship Facility,60.0,577123.125,14.79,0.0,0.5954864484073481,0.4045133350010884,27500.0,13750.0,0.0,1.0,47
26705,NonResidential,Graybar Building,Downtown,1.0,2,36630,0,36630,Office,90.0,541943.3125,3.78,0.0,0.999999423371425,0.0,36630.0,18315.0,0.0,1.0,95
26708,NonResidential,Mottman Building,Downtown,1.0,5,41920,0,41920,Office,95.0,1103594.75,7.69,0.0,1.0000002265324295,0.0,41920.0,8384.0,0.0,1.0,119
26710,NonResidential,Masin Building 1,Downtown,1.0,5,36879,0,36879,Office,92.0,1537570.25,26.94,0.0,0.7713579265727859,0.22864191083301721,36879.0,7375.8,0.0,1.0,120
26719,NonResidential,220_3rd_ave_s_03262013,Downtown,1.0,2,33640,0,33640,Office,70.0,1078535.75,7.52,0.0,1.000000231795747,0.0,33640.0,16820.0,0.0,1.0,120
26720,NonResidential,Seattle Lighting Fixture,Downtown,1.0,4,43484,0,43484,Warehouse,18.0,1567040.75,10.92,0.0,1.0000001595363746,0.0,43484.0,10871.0,0.0,1.0,119
26728,NonResidential,American Hotel,Downtown,1.0,4,33018,0,33018,Hotel,49.0,4857581.5,173.67,0.0,0.3762256999702424,0.6237741970978768,33018.0,8254.5,0.0,1.0,100
26731,NonResidential,Dearborn Bldg.,Downtown,1.0,2,26510,0,26510,Office,91.0,987063.6875,11.18,0.0,0.9055129991295521,0.09448731746602723,26510.0,13255.0,0.0,1.0,55
26759,NonResidential,Dunn Lumber Retail/Offices,Lake Union,1.0,1,40028,0,40028,Warehouse,80.0,942415.1875,6.76,0.0,0.9955261889282743,0.004473612114830227,40028.0,40028.0,0.0,1.0,87
26761,NonResidential,North Lake Office Bldg.,Lake Union,1.0,3,44510,18228,26282,Office,23.0,2188051.25,15.25,0.0,0.9999998857430784,0.0,26282.0,8760.666666666666,0.40952594922489327,0.5904740507751067,18
26773,NonResidential,Lake City Presbyterian Church,North,1.0,1,21624,0,21624,Worship Facility,90.0,666687.5,20.96,0.0,0.46966082309927815,0.530339926877285,21624.0,21624.0,0.0,1.0,71
26838,NonResidential,Panama Hotel,Downtown,1.0,5,40552,0,40552,Hotel,99.0,1200180.875,53.25,0.0,0.18950060339863356,0.8104995007523346,40552.0,8110.4,0.0,1.0,115
26849,NonResidential,C & T BLDG,Downtown,1.0,2,24550,0,24550,Retail,100.0,977230.3125,6.73,0.0,0.09230270371908873,0.11746872618628477,24550.0,12275.0,0.0,1.0,108
26906,NonResidential,4503,Northeast,1.0,3,22124,0,22124,Residence Hall/Dormitory,82.0,637685.0,4.45,0.0,1.0,0.0,22124.0,7374.666666666667,0.0,1.0,96
26909,NonResidential,Chi Omega Fraternity of Washington,Northeast,1.0,3,27487,0,27487,Residence Hall/Dormitory,82.0,1594504.875,65.95,0.0,0.25465334497644604,0.7453467334177953,27487.0,9162.333333333334,0.0,1.0,99
26911,NonResidential,Sigma Chi Fraternity,Northeast,1.0,4,23616,0,23616,Residence Hall/Dormitory,55.0,1656420.25,53.65,0.0,0.44911730582863857,0.5508825432434794,23616.0,5904.0,0.0,1.0,99
26922,NonResidential,Upstairs Downstairs Apartments,Northeast,1.0,3,33448,0,33448,Residence Hall/Dormitory,78.0,998633.5,6.96,0.0,0.9999994993158151,0.0,33448.0,11149.333333333334,0.0,1.0,49
26939,NonResidential,First Place,Central,1.0,2,22344,0,22344,K-12 School,40.0,1522596.75,55.23,0.0,0.3648937251442314,0.6351064390489471,22344.0,11172.0,0.0,1.0,100
26997,NonResidential,Trader Joes/AAA,Northeast,1.0,2,32928,0,32928,Supermarket/Grocery Store,9.0,5652231.0,39.4,0.0,0.9999998230787099,0.0,32928.0,16464.0,0.0,1.0,26
27013,NonResidential,Northwest Wholesale Florists,Greater Duwamish,1.0,1,44476,0,44476,Warehouse,33.0,1368120.5,29.7,0.0,0.6805716309345559,0.31942800360056006,44476.0,44476.0,0.0,1.0,65
27016,NonResidential,"Pacific Georgetown Center, LLC",Greater Duwamish,1.0,1,35017,0,35017,Office,66.0,1295485.25,27.06,0.0,0.6982950983038981,0.3017047087182197,35017.0,35017.0,0.0,1.0,56
27020,NonResidential,Alpha Delta Pi Chapter House,Northeast,1.0,3,29084,0,29084,Residence Hall/Dormitory,66.0,1632498.625,60.83,0.0,0.34343979922188295,0.6565604304873457,29084.0,9694.666666666666,0.0,1.0,75
27080,NonResidential,Japanese Presbyterian Church,Southeast,1.0,2,22952,0,22952,Worship Facility,98.0,470666.6875,19.28,0.0,0.263196872202688,0.7368037917491239,22952.0,11476.0,0.0,1.0,62
27117,NonResidential,N W WAREHOUSE,Greater Duwamish,1.0,1,21040,0,21040,Warehouse,43.0,592088.125,19.14,0.0,0.4506339322377053,0.5493658566450729,21040.0,21040.0,0.0,1.0,49
27122,NonResidential,Cedar Heights,Greater Duwamish,1.0,2,28032,0,28032,Warehouse,52.0,1321065.0,46.61,0.0,0.3864578957129286,0.6135421042870715,28032.0,14016.0,0.0,1.0,74
27131,NonResidential,Pacific Rubber Inc,Greater Duwamish,1.0,1,25620,0,25620,Warehouse,82.0,550324.1875,20.46,0.0,0.34515837085572404,0.6548412884360094,25620.0,25620.0,0.0,1.0,51
27141,NonResidential,(ID27141) TSUE CHONG BUILDING,Downtown,1.0,3,33238,0,33238,Warehouse,14.0,1632472.0,11.38,0.0,1.0,0.0,33238.0,11079.333333333334,0.0,1.0,33
27142,NonResidential,St. James Cathedral Place,East,1.0,4,27800,0,27800,K-12 School,8.0,1181428.75,38.36,0.0,0.4473058574205173,0.5526943541876732,27800.0,6950.0,0.0,1.0,113
27145,NonResidential,719 2nd Ave (Millennium Tower),Downtown,1.0,6,706176,0,706176,Office,82.0,13270687.0,92.52,0.0,0.9999998492919018,0.0,706176.0,117696.0,0.0,1.0,25
27162,NonResidential,West Seattle Thriftway,Southwest,1.0,1,33706,0,33706,Supermarket/Grocery Store,22.0,8687690.0,206.33,0.0,0.6363597227801636,0.3636402772198363,33706.0,33706.0,0.0,1.0,27
27205,SPS-District K-12,Viewlands Elementary,Northwest,1.0,1,42128,0,42128,K-12 School,93.0,1709307.5,49.55,0.0,0.522747954946667,0.4772517525372117,42128.0,42128.0,0.0,1.0,71
27381,NonResidential,Cross & Crown Church,Northeast,1.0,3,26373,0,26373,Worship Facility,75.0,964236.0,38.18,0.0,0.2929552516188983,0.7070447483811018,26373.0,8791.0,0.0,1.0,87
27488,NonResidential,West Coast Wire Rope & Rigging Inc,Greater Duwamish,1.0,1,42420,0,42420,Warehouse,34.0,965425.1875,29.39,0.0,0.49130684194004415,0.5086929638450105,42420.0,42420.0,0.0,1.0,72
27554,NonResidential,L&W Food Corporation,Greater Duwamish,1.0,1,35046,0,35046,Warehouse,100.0,1063269.125,17.65,0.0,0.7912991924786681,0.2087006899593741,35046.0,35046.0,0.0,1.0,51
27562,NonResidential,MVI 7th Avenue,Greater Duwamish,1.0,1,43380,0,43380,Warehouse,89.0,405062.0,2.82,0.0,1.0,0.0,43380.0,43380.0,0.0,1.0,51
27567,NonResidential,4010 Associates,Lake Union,1.0,3,20410,0,20410,Office,8.0,2720238.25,77.84,0.0,0.5308946743911126,0.4691052337051727,20410.0,6803.333333333333,0.0,1.0,30
27587,NonResidential,Meridian Center Building,Northwest,1.0,3,24696,6300,18396,Office,87.0,624125.625,4.35,0.0,0.9999989985990401,0.0,18396.0,6132.0,0.25510204081632654,0.7448979591836735,42
27598,NonResidential,St. Andrew Kim,Northwest,1.0,1,24955,0,24955,Worship Facility,47.0,689803.0,21.87,0.0,0.46390926104989394,0.5360907389501061,24955.0,24955.0,0.0,1.0,23
27704,NonResidential,Seattle Jewish Community School,North,1.0,2,32961,0,32961,K-12 School,86.0,1573155.0,62.94,0.0,0.28392561444994296,0.7160743855500571,32961.0,16480.5,0.0,1.0,37
27799,Campus,The Bush School - Lower / Middle School,Central,1.0,1,109794,0,109794,K-12 School,87.0,3296526.25,115.34,0.0,0.3927670832288989,0.607232840933695,109794.0,109794.0,0.0,1.0,75
27830,NonResidential,ELYSIAN BREWING CO & OFFICES,East,1.0,3,23422,0,23422,Office,65.0,2701872.0,128.07,0.0,0.12372606844439707,0.876273931555603,23422.0,7807.333333333333,0.0,1.0,105
27869,NonResidential,Auto Accessories Inc.,East,1.0,2,23040,0,23040,Warehouse,99.0,79711.79688,0.87,0.0,0.9138546971869492,0.08614785099296836,23040.0,11520.0,0.0,1.0,105
27874,NonResidential,20172- Seattle / Capitol,East,1.0,2,61880,0,61880,Warehouse,66.0,595936.5,4.15,0.0,1.0000008390155664,0.0,61880.0,30940.0,0.0,1.0,67
27882,NonResidential,900 E Pine St,East,1.0,2,27938,0,27938,Office,97.0,1027394.313,7.31,0.0,0.9969414732393989,0.0030582221063939256,27938.0,13969.0,0.0,1.0,100
